poleId,height,heightNumeric,diameter,poleType,status,latitude,longitude,ponNumber,zoneNumber,dropCount
LAW.P.C684,7m,7.0,140-160mm,feeder,Permission not granted,-26.38598974,27.806650033469005,137,11,0
LAW.P.C685,7m,7.0,120-140mm,distribution,Permission not granted,-26.38611766,27.80667477,137,11,0
LAW.P.C686,7m,7.0,120-140mm,distribution,Permission not granted,-26.38623324,27.806697118667003,137,11,0
LAW.P.C687,7m,7.0,140-160mm,feeder,Permission not granted,-26.38635107,27.806719882549697,137,11,0
LAW.P.C688,7m,7.0,140-160mm,feeder,Permission not granted,-26.38636006,27.80666283,137,11,0
LAW.P.C689,7m,7.0,140-160mm,feeder,Permission not granted,-26.38659117,27.80669981,137,11,0
LAW.P.C690,7m,7.0,140-160mm,feeder,Permission not granted,-26.38658049,27.806767772059295,137,11,0
LAW.P.C691,7m,7.0,140-160mm,feeder,Permission not granted,-26.38686511,27.80682276,137,11,0
LAW.P.C692,7m,7.0,140-160mm,feeder,Permission not granted,-26.38661298,27.80656047,137,11,0
LAW.P.C693,7m,7.0,120-140mm,distribution,Permission not granted,-26.38689621,27.80664059104597,137,11,0
LAW.P.C694,7m,7.0,140-160mm,feeder,Permission not granted,-26.38743008,27.806743713577898,137,11,0
LAW.P.C695,7m,7.0,140-160mm,feeder,Permission not granted,-26.38752178,27.806888449025696,137,11,0
LAW.P.C696,7m,7.0,120-140mm,distribution,Permission not granted,-26.38754459,27.807204371695192,137,11,0
LAW.P.C697,7m,7.0,120-140mm,distribution,Permission not granted,-26.38756022,27.80752053,137,11,0
LAW.P.C698,7m,7.0,120-140mm,distribution,Permission not granted,-26.38753401,27.807685489061498,137,11,0
LAW.P.C699,7m,7.0,120-140mm,distribution,Permission not granted,-26.38748697,27.807981480261898,137,11,0
LAW.P.C700,7m,7.0,120-140mm,distribution,Permission not granted,-26.38743795,27.80828988,137,11,0
LAW.P.C701,7m,7.0,120-140mm,distribution,Permission not granted,-26.38741328,27.80844512,137,11,0
LAW.P.C702,7m,7.0,120-140mm,distribution,Permission not granted,-26.38739482,27.808561329207002,137,11,0
LAW.P.C703,7m,7.0,120-140mm,distribution,Permission not granted,-26.38734523,27.80887343,137,11,0
LAW.P.C704,7m,7.0,120-140mm,distribution,Permission not granted,-26.38730603,27.80912007,137,11,0
LAW.P.C705,7m,7.0,120-140mm,distribution,Permission not granted,-26.38728641,27.809243494857498,137,11,0
LAW.P.C706,7m,7.0,120-140mm,distribution,Permission not granted,-26.38724722,27.80949013,137,11,0
LAW.P.C707,7m,7.0,120-140mm,distribution,Permission not granted,-26.3872276,27.809613543692098,137,11,0
LAW.P.C708,7m,7.0,120-140mm,distribution,Permission not granted,-26.3871884,27.80986018,137,11,0
LAW.P.C709,7m,7.0,120-140mm,distribution,Permission not granted,-26.38714919,27.810106919381496,137,11,0
LAW.P.C710,7m,7.0,120-140mm,distribution,Permission not granted,-26.38712959,27.810230247322696,137,11,0
LAW.P.C711,7m,7.0,120-140mm,distribution,Permission not granted,-26.38709037,27.81047698,137,11,0
LAW.P.C712,7m,7.0,140-160mm,feeder,Permission not granted,-26.38707077,27.810600294357496,137,11,0
LAW.P.C713,7m,7.0,140-160mm,feeder,Permission not granted,-26.38819434,27.8070168,138,11,0
LAW.P.C714,7m,7.0,140-160mm,feeder,Permission not granted,-26.38794383,27.807644239000002,138,11,0
LAW.P.C715,7m,7.0,140-160mm,feeder,Permission not granted,-26.38836988,27.807744156000002,138,11,0
LAW.P.C716,7m,7.0,120-140mm,distribution,Permission not granted,-26.38791917,27.80780108,138,11,0
LAW.P.C717,7m,7.0,120-140mm,distribution,Permission not granted,-26.3878703,27.80811303,138,11,0
LAW.P.C718,7m,7.0,120-140mm,distribution,Permission not granted,-26.38782142,27.808425,138,11,0
LAW.P.C719,7m,7.0,120-140mm,distribution,Permission not granted,-26.38777254,27.80873696,138,11,0
LAW.P.C720,7m,7.0,140-160mm,feeder,Permission not granted,-26.38772366,27.80904893,138,11,0
LAW.P.C721,7m,7.0,140-160mm,feeder,Permission not granted,-26.38799706,27.80911644,138,11,0
LAW.P.C722,7m,7.0,140-160mm,feeder,Permission not granted,-26.3879819,27.80921318,138,11,0
LAW.P.C723,7m,7.0,140-160mm,feeder,Permission not granted,-26.38813159,27.80926508,138,11,0
LAW.P.C724,7m,7.0,140-160mm,feeder,Permission not granted,-26.38825784,27.80921929,138,11,0
LAW.P.C725,7m,7.0,140-160mm,feeder,Permission not granted,-26.38849675,27.80926198,138,11,0
LAW.P.C726,7m,7.0,140-160mm,feeder,Permission not granted,-26.38842425,27.80968448,138,11,0
LAW.P.C727,7m,7.0,140-160mm,feeder,Permission not granted,-26.38854516,27.809709051000002,138,11,0
LAW.P.C728,7m,7.0,140-160mm,feeder,Permission not granted,-26.38858594,27.80947286,138,11,0
LAW.P.C729,7m,7.0,120-140mm,distribution,Permission not granted,-26.38855396,27.80889677,138,11,0
LAW.P.C730,7m,7.0,120-140mm,distribution,Permission not granted,-26.38861117,27.80853156,138,11,0
LAW.P.C731,7m,7.0,120-140mm,distribution,Permission not granted,-26.38866169,27.80820893,138,11,0
LAW.P.C732,7m,7.0,140-160mm,feeder,Permission not granted,-26.38868412,27.80806578,138,11,0
LAW.P.C733,7m,7.0,140-160mm,feeder,Permission not granted,-26.38881914,27.80809227,138,11,0
LAW.P.C734,7m,7.0,140-160mm,feeder,Permission not granted,-26.38877433,27.80837822,138,11,0
LAW.P.C735,7m,7.0,140-160mm,feeder,Permission not granted,-26.38886033,27.80838853,138,11,0
LAW.P.C736,7m,7.0,120-140mm,distribution,Permission not granted,-26.38883655,27.80852631,138,11,0
LAW.P.C737,7m,7.0,120-140mm,distribution,Permission not granted,-26.38878536,27.80882283,138,11,0
LAW.P.C738,7m,7.0,140-160mm,feeder,Permission not granted,-26.38873055,27.80914032,138,11,0
LAW.P.C739,7m,7.0,140-160mm,feeder,Permission not granted,-26.38896172,27.80918853,138,11,0
LAW.P.C740,7m,7.0,140-160mm,feeder,Permission not granted,-26.3889774,27.80908851,138,11,0
LAW.P.C741,7m,7.0,140-160mm,feeder,Permission not granted,-26.38896255,27.80896642,138,11,0
LAW.P.C742,7m,7.0,140-160mm,feeder,Permission not granted,-26.38897822,27.80886641,138,11,0
LAW.P.C743,7m,7.0,140-160mm,feeder,Permission not granted,-26.38828884,27.806478110666177,138,11,0
LAW.P.C744,7m,7.0,140-160mm,feeder,Permission not granted,-26.38851936,27.806528684852676,138,11,0
LAW.P.C745,7m,7.0,140-160mm,feeder,Permission not granted,-26.3894852,27.80738017,139,11,0
LAW.P.C746,7m,7.0,140-160mm,feeder,Permission not granted,-26.38972082,27.80730033,139,11,0
LAW.P.C747,7m,7.0,140-160mm,feeder,Permission not granted,-26.38963878,27.807002390391396,139,11,0
LAW.P.C748,7m,7.0,120-140mm,distribution,Permission not granted,-26.3899377,27.806754125933097,139,11,0
LAW.P.C749,7m,7.0,120-140mm,distribution,Permission not granted,-26.39004149,27.80666431,139,11,0
LAW.P.C750,7m,7.0,120-140mm,distribution,Permission not granted,-26.390227,27.80650377,139,11,0
LAW.P.C751,7m,7.0,120-140mm,distribution,Permission not granted,-26.39042987,27.80632823383185,139,11,0
LAW.P.C752,7m,7.0,140-160mm,feeder,Permission not granted,-26.39050326,27.806264731931197,139,11,0
LAW.P.C753,7m,7.0,140-160mm,feeder,Permission not granted,-26.39038865,27.8061122,139,11,0
LAW.P.C754,7m,7.0,140-160mm,feeder,Permission not granted,-26.39031634,27.806183572243597,139,11,0
LAW.P.C755,7m,7.0,140-160mm,feeder,Permission not granted,-26.38920194,27.80785876,140,12,0
LAW.P.C756,7m,7.0,120-140mm,distribution,Permission not granted,-26.38924283,27.80800468,140,12,0
LAW.P.C757,7m,7.0,120-140mm,distribution,Permission not granted,-26.38932057,27.80828212,140,12,0
LAW.P.C758,7m,7.0,120-140mm,distribution,Permission not granted,-26.38939831,27.8085596,140,12,0
LAW.P.C759,7m,7.0,120-140mm,distribution,Permission not granted,-26.38947606,27.80883709,140,12,0
LAW.P.C760,7m,7.0,120-140mm,distribution,Permission not granted,-26.38951493,27.80897583,140,12,0
LAW.P.C761,7m,7.0,120-140mm,distribution,Permission not granted,-26.38959268,27.809253308000002,140,12,0
LAW.P.C762,7m,7.0,120-140mm,distribution,Permission not granted,-26.38963154,27.80939205,140,12,0
LAW.P.C763,7m,7.0,120-140mm,distribution,Permission not granted,-26.3896704,27.80953079,140,12,0
LAW.P.C764,7m,7.0,120-140mm,distribution,Permission not granted,-26.38975748,27.80984178,140,12,0
LAW.P.C765,7m,7.0,140-160mm,feeder,Permission not granted,-26.38979635,27.80998054,140,12,0
LAW.P.C766,7m,7.0,120-140mm,distribution,Permission not granted,-26.38967972,27.809926122706123,140,12,0
LAW.P.C767,7m,7.0,120-140mm,distribution,Permission not granted,-26.38950711,27.80989282,140,12,0
LAW.P.C768,7m,7.0,120-140mm,distribution,Permission not granted,-26.38929295,27.80985142,140,12,0
LAW.P.C769,7m,7.0,120-140mm,distribution,Permission not granted,-26.38903509,27.80980162,140,12,0
LAW.P.C770,7m,7.0,140-160mm,feeder,Permission not granted,-26.38887228,27.80977035,140,12,0
LAW.P.C771,7m,7.0,140-160mm,feeder,Permission not granted,-26.38890509,27.80956988,140,12,0
LAW.P.C772,7m,7.0,140-160mm,feeder,Permission not granted,-26.38874112,27.80953499,140,12,0
LAW.P.C773,7m,7.0,140-160mm,feeder,Permission not granted,-26.39007079,27.80853755,141,12,0
LAW.P.C774,7m,7.0,140-160mm,feeder,Permission not granted,-26.39014488,27.80881365,141,12,0
LAW.P.C775,7m,7.0,120-140mm,distribution,Permission not granted,-26.39042342,27.80871921,141,12,0
LAW.P.C776,7m,7.0,140-160mm,feeder,Permission not granted,-26.39055056,27.808676112106227,141,12,0
LAW.P.C777,7m,7.0,120-140mm,distribution,Permission not granted,-26.39018993,27.80898152,141,12,0
LAW.P.C778,7m,7.0,120-140mm,distribution,Permission not granted,-26.39023052,27.80913279,141,12,0
LAW.P.C779,7m,7.0,120-140mm,distribution,Permission not granted,-26.39026662,27.80926725,141,12,0
LAW.P.C780,7m,7.0,120-140mm,distribution,Permission not granted,-26.39030269,27.80940173,141,12,0
LAW.P.C781,7m,7.0,120-140mm,distribution,Permission not granted,-26.39037485,27.809670663000002,141,12,0
LAW.P.C782,7m,7.0,120-140mm,distribution,Permission not granted,-26.39041094,27.80980514,141,12,0
LAW.P.C783,7m,7.0,120-140mm,distribution,Permission not granted,-26.39050395,27.810073267000003,141,12,0
LAW.P.C784,7m,7.0,120-140mm,distribution,Permission not granted,-26.39056179,27.81020717,141,12,0
LAW.P.C785,7m,7.0,140-160mm,feeder,Permission not granted,-26.39067742,27.81047501,141,12,0
LAW.P.C786,7m,7.0,140-160mm,feeder,Permission not granted,-26.39056887,27.81053029846371,141,12,0
LAW.P.C787,7m,7.0,140-160mm,feeder,Permission not granted,-26.39073615,27.81031116,141,12,0
LAW.P.C788,7m,7.0,140-160mm,feeder,Permission not granted,-26.39087803,27.810376309000002,141,12,0
LAW.P.C789,7m,7.0,140-160mm,feeder,Permission not granted,-26.39094796,27.81014348,141,12,0
LAW.P.C790,7m,7.0,140-160mm,feeder,Permission not granted,-26.3909303,27.810023448000003,141,12,0
LAW.P.C791,7m,7.0,120-140mm,distribution,Permission not granted,-26.39098008,27.80987335,141,12,0
LAW.P.C792,7m,7.0,140-160mm,feeder,Permission not granted,-26.39103044,27.80972149,141,12,0
LAW.P.C793,7m,7.0,120-140mm,distribution,Permission not granted,-26.39097567,27.80957747,141,12,0
LAW.P.C794,7m,7.0,120-140mm,distribution,Permission not granted,-26.39089219,27.809277476000002,141,12,0
LAW.P.C795,7m,7.0,140-160mm,feeder,Permission not granted,-26.39085454,27.8091422,141,12,0
LAW.P.C796,7m,7.0,140-160mm,feeder,Permission not granted,-26.39108081,27.80956963,141,12,0
LAW.P.C797,7m,7.0,140-160mm,feeder,Permission not granted,-26.39060624,27.80821974,142,12,0
LAW.P.C798,7m,7.0,140-160mm,feeder,Permission not granted,-26.39056671,27.808076,142,12,0
LAW.P.C799,7m,7.0,140-160mm,feeder,Permission not granted,-26.39032503,27.80815797,142,12,0
LAW.P.C800,7m,7.0,140-160mm,feeder,Permission not granted,-26.39023468,27.80818961,142,12,0
LAW.P.C801,7m,7.0,140-160mm,feeder,Permission not granted,-26.38998843,27.80827312,142,12,0
LAW.P.C802,7m,7.0,120-140mm,distribution,Permission not granted,-26.38991249,27.807997114853414,142,12,0
LAW.P.C803,7m,7.0,120-140mm,distribution,Permission not granted,-26.38983657,27.807721106000002,142,12,0
LAW.P.C804,7m,7.0,140-160mm,feeder,Permission not granted,-26.38979859,27.807583101499176,142,12,0
LAW.P.C805,7m,7.0,120-140mm,distribution,Permission not granted,-26.39049026,27.80779807,142,12,0
LAW.P.C806,7m,7.0,120-140mm,distribution,Permission not granted,-26.3904138,27.807520145217747,142,12,0
LAW.P.C807,7m,7.0,120-140mm,distribution,Permission not granted,-26.39033737,27.807242213695694,142,12,0
LAW.P.C808,7m,7.0,140-160mm,feeder,Permission not granted,-26.39030045,27.807107985000002,142,12,0
LAW.P.C809,7m,7.0,140-160mm,feeder,Permission not granted,-26.39053683,27.807006876798795,142,12,0
LAW.P.C810,7m,7.0,140-160mm,feeder,Permission not granted,-26.39061233,27.80692114,142,12,0
LAW.P.C811,7m,7.0,140-160mm,feeder,Permission not granted,-26.39085402,27.80683921,142,12,0
LAW.P.C812,7m,7.0,140-160mm,feeder,Permission not granted,-26.39093047,27.80711714,142,12,0
LAW.P.C813,7m,7.0,140-160mm,feeder,Permission not granted,-26.39114382,27.80695318,142,12,0
LAW.P.C814,7m,7.0,140-160mm,feeder,Permission not granted,-26.39098728,27.8082268,143,12,0
LAW.P.C815,7m,7.0,140-160mm,feeder,Permission not granted,-26.39105878,27.80850375,143,12,0
LAW.P.C816,7m,7.0,120-140mm,distribution,Permission not granted,-26.39093174,27.80854687,143,12,0
LAW.P.C817,7m,7.0,140-160mm,feeder,Permission not granted,-26.39067762,27.80863303,143,12,0
LAW.P.C818,7m,7.0,120-140mm,distribution,Permission not granted,-26.39121458,27.808450923000002,143,12,0
LAW.P.C819,7m,7.0,120-140mm,distribution,Permission not granted,-26.39325798,27.813899781000003,143,12,0
LAW.P.C820,7m,7.0,120-140mm,distribution,Permission not granted,-26.39152618,27.80834527,143,12,0
LAW.P.C821,7m,7.0,140-160mm,feeder,Permission not granted,-26.39167947,27.8082663,143,12,0
LAW.P.C822,7m,7.0,120-140mm,distribution,Permission not granted,-26.39327962,27.81379619,143,12,0
LAW.P.C823,7m,7.0,140-160mm,feeder,Permission not granted,-26.39179312,27.808699274000002,143,12,0
LAW.P.C824,7m,7.0,120-140mm,distribution,Permission not granted,-26.39164274,27.80878403,143,12,0
LAW.P.C825,7m,7.0,140-160mm,feeder,Permission not granted,-26.39148693,27.808836804000002,143,12,0
LAW.P.C826,7m,7.0,140-160mm,feeder,Permission not granted,-26.39137038,27.8083981,143,12,0
LAW.P.C827,7m,7.0,140-160mm,feeder,Permission not granted,-26.39086575,27.80784234,143,12,0
LAW.P.C828,7m,7.0,120-140mm,distribution,Permission not granted,-26.39099576,27.80779767,143,12,0
LAW.P.C829,7m,7.0,120-140mm,distribution,Permission not granted,-26.3911219,27.80775433,143,12,0
LAW.P.C830,7m,7.0,120-140mm,distribution,Permission not granted,-26.39137417,27.80766766,143,12,0
LAW.P.C831,7m,7.0,120-140mm,distribution,Permission not granted,-26.39150031,27.807624322000002,143,12,0
LAW.P.C832,7m,7.0,140-160mm,feeder,Permission not granted,-26.39162644,27.80758098,143,12,0
LAW.P.C833,7m,7.0,140-160mm,feeder,Permission not granted,-26.39184916,27.80779833,144,12,0
LAW.P.C834,7m,7.0,140-160mm,feeder,Permission not granted,-26.391915,27.80754207,144,12,0
LAW.P.C835,7m,7.0,140-160mm,feeder,Permission not granted,-26.39204306,27.80761592,144,12,0
LAW.P.C836,7m,7.0,120-140mm,distribution,Permission not granted,-26.39210322,27.80774989,144,12,0
LAW.P.C837,7m,7.0,120-140mm,distribution,Permission not granted,-26.39216281,27.80788262,144,12,0
LAW.P.C838,7m,7.0,120-140mm,distribution,Permission not granted,-26.39222242,27.80801535,144,12,0
LAW.P.C839,7m,7.0,120-140mm,distribution,Permission not granted,-26.39234161,27.808280804000002,144,12,0
LAW.P.C840,7m,7.0,120-140mm,distribution,Permission not granted,-26.39240411,27.80847751,144,12,0
LAW.P.C841,7m,7.0,120-140mm,distribution,Permission not granted,-26.39242139,27.8086266,144,12,0
LAW.P.C842,7m,7.0,120-140mm,distribution,Permission not granted,-26.39245308,27.808900024000867,144,12,0
LAW.P.C843,7m,7.0,120-140mm,distribution,Permission not granted,-26.39247191,27.809062456363897,144,12,0
LAW.P.C844,7m,7.0,140-160mm,feeder,Permission not granted,-26.39249052,27.80922304,144,12,0
LAW.P.C845,7m,7.0,120-140mm,distribution,Permission not granted,-26.39232558,27.809280358000002,144,12,0
LAW.P.C846,7m,7.0,120-140mm,distribution,Permission not granted,-26.3920758,27.80936717,144,12,0
LAW.P.C847,7m,7.0,120-140mm,distribution,Permission not granted,-26.39182602,27.80945397,144,12,0
LAW.P.C848,7m,7.0,140-160mm,feeder,Permission not granted,-26.39175729,27.80947786,144,12,0
LAW.P.C849,7m,7.0,120-140mm,distribution,Permission not granted,-26.39173172,27.80955261,144,12,0
LAW.P.C850,7m,7.0,120-140mm,distribution,Permission not granted,-26.39163948,27.80982221,144,12,0
LAW.P.C851,7m,7.0,120-140mm,distribution,Permission not granted,-26.39159336,27.80995702,144,12,0
LAW.P.C852,7m,7.0,120-140mm,distribution,Permission not granted,-26.39154724,27.810091817000004,144,12,0
LAW.P.C853,7m,7.0,120-140mm,distribution,Permission not granted,-26.39145499,27.81036142,144,12,0
LAW.P.C854,7m,7.0,140-160mm,feeder,Permission not granted,-26.39140885,27.81049626,144,12,0
LAW.P.C855,7m,7.0,140-160mm,feeder,Permission not granted,-26.39142011,27.810675165000003,144,12,0
LAW.P.C856,7m,7.0,120-140mm,distribution,Permission not granted,-26.3914776,27.8108189,144,12,0
LAW.P.C857,7m,7.0,120-140mm,distribution,Permission not granted,-26.39158018,27.81107532,144,12,0
LAW.P.C858,7m,7.0,140-160mm,feeder,Permission not granted,-26.39168596,27.811339765000003,144,12,0
LAW.P.C859,7m,7.0,120-140mm,distribution,Permission not granted,-26.39156439,27.811396735000002,144,12,0
LAW.P.C860,7m,7.0,120-140mm,distribution,Permission not granted,-26.39144283,27.8114537,144,12,0
LAW.P.C861,7m,7.0,120-140mm,distribution,Permission not granted,-26.39132008,27.811511217000003,144,12,0
LAW.P.C862,7m,7.0,140-160mm,feeder,Permission not granted,-26.39119735,27.81156872,144,12,0
LAW.P.C863,7m,7.0,140-160mm,feeder,Permission not granted,-26.39107931,27.811273549000003,144,12,0
LAW.P.C864,7m,7.0,140-160mm,feeder,Permission not granted,-26.39101486,27.811306365000004,144,12,0
LAW.P.C865,7m,7.0,140-160mm,feeder,Permission not granted,-26.39089057,27.811005406000003,144,12,0
LAW.P.C866,7m,7.0,140-160mm,feeder,Permission not granted,-26.39107256,27.811627185000003,144,12,0
LAW.P.C867,7m,7.0,140-160mm,feeder,Permission not granted,-26.38871671,27.81013323,145,12,0
LAW.P.C868,7m,7.0,140-160mm,feeder,Permission not granted,-26.38867655,27.81038995,145,12,0
LAW.P.C869,7m,7.0,140-160mm,feeder,Permission not granted,-26.38874315,27.81040283,145,12,0
LAW.P.C870,7m,7.0,120-140mm,distribution,Permission not granted,-26.38869367,27.810718708000003,145,12,0
LAW.P.C871,7m,7.0,120-140mm,distribution,Permission not granted,-26.38864419,27.81103462,145,12,0
LAW.P.C872,7m,7.0,120-140mm,distribution,Permission not granted,-26.38861944,27.811192579000004,145,12,0
LAW.P.C873,7m,7.0,140-160mm,feeder,Permission not granted,-26.38859314,27.811360405000002,145,12,0
LAW.P.C874,7m,7.0,140-160mm,feeder,Permission not granted,-26.38840872,27.811414351000003,145,12,0
LAW.P.C875,7m,7.0,140-160mm,feeder,Permission not granted,-26.38830697,27.81139874,145,12,0
LAW.P.C876,7m,7.0,140-160mm,feeder,Permission not granted,-26.38812451,27.811452165000002,145,12,0
LAW.P.C877,7m,7.0,140-160mm,feeder,Permission not granted,-26.38817365,27.811656922795468,145,12,0
